node	ref	book	ph_type	text	token	clause	classi	time	time_etcbc	time_pos	time_pl	time_sffx	preposition	leading_prep	trailing_prep	tokenized_prep	extended_prep	bare	øanchor	genitive	definite	quantified	quant_str	cardinal	qualitative	qual_str	demonstrative	demon_str	demon_dist	ordinal	ord_str	cl_kind	verb	tense	verb_lex
1449909	Hos 8:5	Hosea	prep_ph	עַד־מָתַ֕י 	עד.מתי	עַד־מָתַ֕י לֹ֥א יוּכְל֖וּ נִקָּיֹֽן׃ 	single.prep.bare.øanchor	מתי	MTJ	inrg	False	False	True	עד	עד	עד	False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	יכל
1449910	Hos 8:10	Hosea	cont	עַתָּ֣ה 	עתה	עַתָּ֣ה אֲקַבְּצֵ֑ם 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	קבץ
1449911	Hos 8:13	Hosea	cont	עַתָּ֞ה 	עתה	עַתָּ֞ה יִזְכֹּ֤ר עֲוֹנָם֙ 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	זכר
1449912	Hos 9:5	Hosea	prep_ph	לְיֹ֣ום מֹועֵ֑ד 	ל.יום.מועד	מַֽה־תַּעֲשׂ֖וּ לְיֹ֣ום מֹועֵ֑ד 	single.prep.genitive	יום	JWM/	subs	False	False	True	ל	ל	ל	False	False	False	True	False	False		False	False		False			False		VC	True	yqtl	עשׂה
1449913	Hos 9:5	Hosea	prep_ph	לְיֹ֖ום חַג־יְהוָֽה׃ 	ל.יום.חג.יהוה	וּלְיֹ֖ום חַג־יְהוָֽה׃ 	single.prep.genitive	יום	JWM/	subs	False	False	True	ל	ל	ל	False	False	False	True	False	False		False	False		False			False		WP	False		
1449914	Hos 10:2	Hosea	cont	עַתָּ֣ה 	עתה	עַתָּ֣ה יֶאְשָׁ֑מוּ 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	אשׁם
1449915	Hos 10:3	Hosea	cont	עַתָּה֙ 	עתה	כִּ֤י עַתָּה֙ יֹֽאמְר֔וּ 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	אמר
1449916	Hos 10:9	Hosea	prep_ph	מִימֵי֙ הַגִּבְעָ֔ה 	מן.יום.ה.גבעה	מִימֵי֙ הַגִּבְעָ֔ה חָטָ֖אתָ 	single.prep.genitive	יום	JWM/	subs	True	False	True	מן	מן	מן	False	False	False	True	False	False		False	False		False			False		VC	True	qtl	חטא
1449917	Hos 10:14	Hosea	prep_ph	בְּיֹ֣ום מִלְחָמָ֑ה 	ב.יום.מלחמה	כְּשֹׁ֧ד שַֽׁלְמַ֛ן בֵּ֥ית אַֽרְבֵ֖אל בְּיֹ֣ום מִלְחָמָ֑ה 	single.prep.genitive	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		WP	False		
1449918	Hos 10:15	Hosea	prep_ph	בַּשַּׁ֕חַר 	ב.ה.שׁחר	בַּשַּׁ֕חַר נִדְמֹ֥ה נִדְמָ֖ה מֶ֥לֶךְ יִשְׂרָאֵֽל׃ 	single.prep.definite	שׁחר	CXR/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			False		VC	True	qtl	דמה
1449919	Hos 12:1	Hosea	cont	עֹ֥ד 	עוד	וִֽיהוּדָ֗ה עֹ֥ד רָד֙ עִם־אֵ֔ל 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	ptcp	רוד
1449920	Hos 12:2	Hosea	numb_ph	כָּל־הַיֹּ֕ום 	כל.ה.יום	וְרֹדֵ֣ף קָדִ֔ים כָּל־הַיֹּ֕ום 	single.definite.quantified.qualitative	יום	JWM/	subs	False	False	False				False	False	False	False	True	True	כָּל־	False	True	כל	False			False		VC	True	ptcp	רדף
1449921	Hos 12:7	Hosea	cont	תָּמִֽיד׃ 	תמיד	וְקַוֵּ֥ה אֶל־אֱלֹהֶ֖יךָ תָּמִֽיד׃ 	single.bare.øanchor	תמיד	TMJD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	impv	קוה
1449922	Hos 12:10	Hosea	cont	עֹ֛ד 	עוד	עֹ֛ד אֹושִֽׁיבְךָ֥ בָאֳהָלִ֖ים כִּימֵ֥י מֹועֵֽד׃ 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	ישׁב
1449923	Hos 13:2	Hosea	cont	עַתָּ֣ה׀ 	עתה	וְעַתָּ֣ה׀ יֹוסִ֣פוּ 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	יסף
1449924	Hos 13:13	Hosea	cont	עֵ֥ת 	עת	כִּֽי־עֵ֥ת 	single.bare.øanchor	עת	<T/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		NC	False		
1449925	Hos 14:4	Hosea	cont	עֹ֛וד 	עוד	וְלֹא־נֹ֥אמַר עֹ֛וד לְמַעֲשֵׂ֣ה יָדֵ֑ינוּ 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	אמר
1449926	Joel 1:2	Joel	prep_ph	בִּֽימֵיכֶ֔ם 	ב.יום	הֶהָ֤יְתָה זֹּאת֙ בִּֽימֵיכֶ֔ם 	single.prep.suffix	יום	JWM/	subs	True	True	True	ב	ב	ב	False	False	False	False	False	False		False	False		False			False		VC	True	qtl	היה
1449927	Joel 1:2	Joel	prep_ph	בִּימֵ֥י אֲבֹֽתֵיכֶֽם׃ 	ב.יום.אב	וְאִ֖ם בִּימֵ֥י אֲבֹֽתֵיכֶֽם׃ 	single.prep.genitive	יום	JWM/	subs	True	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		WP	False		
1449928	Joel 2:2	Joel	prep_ph	מִן־הָ֣עֹולָ֔ם 	מן.ה.עולם	כָּמֹ֗הוּ לֹ֤א נִֽהְיָה֙ מִן־הָ֣עֹולָ֔ם 	single.prep.definite	עולם	<WLM/	subs	False	False	True	מן	מן	מן	False	False	False	False	True	False		False	False		False			False		VC	True	qtl	היה
1449929	Joel 2:2	Joel	prep_ph	עַד־שְׁנֵ֖י דֹּ֥ור 	עד.שׁנה.דור	וְאַֽחֲרָיו֙ לֹ֣א יֹוסֵ֔ף עַד־שְׁנֵ֖י דֹּ֥ור וָדֹֽור׃ 	single.component.prep.genitive	שׁנה	CNH/	subs	True	False	True	עד	עד	עד	False	False	False	True	False	False		False	False		False			False		VC	True	yqtl	יסף
1449929	Joel 2:2	Joel	cont	דֹֽור׃ 	דור	וְאַֽחֲרָיו֙ לֹ֣א יֹוסֵ֔ף עַד־שְׁנֵ֖י דֹּ֥ור וָדֹֽור׃ 	single.component.bare.øanchor	דור	DWR/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	יסף
1449930	Joel 2:12	Joel	advb	גַם־עַתָּה֙ 	גם.עתה	וְגַם־עַתָּה֙ 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		WP	False		
1449931	Joel 2:19	Joel	cont	עֹ֛וד 	עוד	וְלֹא־אֶתֵּ֨ן אֶתְכֶ֥ם עֹ֛וד חֶרְפָּ֖ה בַּגֹּויִֽם׃ 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	נתן
1449932	Joel 2:26	Joel	prep_ph	לְעֹולָֽם׃ 	ל.עולם	וְלֹא־יֵבֹ֥שׁוּ עַמִּ֖י לְעֹולָֽם׃ 	single.prep.bare.øanchor	עולם	<WLM/	subs	False	False	True	ל	ל	ל	False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	בושׁ
1449933	Joel 2:27	Joel	prep_ph	לְעֹולָֽם׃ ס 	ל.עולם	וְלֹא־יֵבֹ֥שׁוּ עַמִּ֖י לְעֹולָֽם׃ ס 	single.prep.bare.øanchor	עולם	<WLM/	subs	False	False	True	ל	ל	ל	False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	בושׁ
1449934	Joel 3:1	Joel	prep_ph	אַֽחֲרֵי־כֵ֗ן 	אחר.כן	וְהָיָ֣ה אַֽחֲרֵי־כֵ֗ן 	single.prep.bare.øanchor	כן	KN	advb	False	False	True	אחר	אחר	אחר	False	True	True	False	False	False		False	False		False			False		VC	True	qtl	היה
1449935	Joel 3:2	Joel	prep_ph	בַּיָּמִ֣ים הָהֵ֔מָּה 	ב.ה.יום.ה.המה	וְגַ֥ם עַל־הָֽעֲבָדִ֖ים וְעַל־הַשְּׁפָחֹ֑ות בַּיָּמִ֣ים הָהֵ֔מָּה אֶשְׁפֹּ֖וךְ אֶת־רוּחִֽי׃ 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	True	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	המה	far	False		VC	True	yqtl	שׁפך
1449937	Joel 4:4	Joel	cont	מְהֵרָ֔ה 	מהרה	קַ֣ל מְהֵרָ֔ה אָשִׁ֥יב גְּמֻלְכֶ֖ם בְּרֹאשְׁכֶֽם׃ 	single.component.bare.øanchor	מהרה	MHRH/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	שׁוב
1449938	Joel 4:17	Joel	cont	עֹֽוד׃ ס 	עוד	וְזָרִ֥ים לֹא־יַֽעַבְרוּ־בָ֖הּ עֹֽוד׃ ס 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	עבר
1449939	Joel 4:18	Joel	prep_ph	בַיֹּ֨ום הַה֜וּא 	ב.ה.יום.ה.הוא	וְהָיָה֩ בַיֹּ֨ום הַה֜וּא 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	הוא	far	False		VC	True	wqtl	היה
1449940	Joel 4:20	Joel	prep_ph	לְעֹולָ֣ם 	ל.עולם	וִיהוּדָ֖ה לְעֹולָ֣ם תֵּשֵׁ֑ב 	single.prep.bare.øanchor	עולם	<WLM/	subs	False	False	True	ל	ל	ל	False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	ישׁב
1449941	Joel 4:20	Joel	prep_ph	לְדֹ֥ור 	ל.דור	וִירוּשָׁלִַ֖ם לְדֹ֥ור וָדֹֽור׃ 	single.component.prep.bare.øanchor	דור	DWR/	subs	False	False	True	ל	ל	ל	False	True	True	False	False	False		False	False		False			False		WP	False		
1449941	Joel 4:20	Joel	cont	דֹֽור׃ 	דור	וִירוּשָׁלִַ֖ם לְדֹ֥ור וָדֹֽור׃ 	single.component.bare.øanchor	דור	DWR/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		WP	False		
1449942	Amos 1:1	Amos	prep_ph	בִּימֵ֣י׀ עֻזִּיָּ֣ה מֶֽלֶךְ־יְהוּדָ֗ה 	ב.יום.עזיה.מלך.יהודה	אֲשֶׁר֩ חָזָ֨ה עַל־יִשְׂרָאֵ֜ל בִּימֵ֣י׀ עֻזִּיָּ֣ה מֶֽלֶךְ־יְהוּדָ֗ה וּבִימֵ֞י יָרָבְעָ֤ם בֶּן־יֹואָשׁ֙ מֶ֣לֶךְ יִשְׂרָאֵ֔ל שְׁנָתַ֖יִם לִפְנֵ֥י הָרָֽעַשׁ׃ 	single.component.prep.genitive	יום	JWM/	subs	True	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	qtl	חזה
1449942	Amos 1:1	Amos	prep_ph	בִימֵ֞י יָרָבְעָ֤ם בֶּן־יֹואָשׁ֙ מֶ֣לֶךְ יִשְׂרָאֵ֔ל 	ב.יום.ירבעם.בן.יואשׁ.מלך.ישׂראל	אֲשֶׁר֩ חָזָ֨ה עַל־יִשְׂרָאֵ֜ל בִּימֵ֣י׀ עֻזִּיָּ֣ה מֶֽלֶךְ־יְהוּדָ֗ה וּבִימֵ֞י יָרָבְעָ֤ם בֶּן־יֹואָשׁ֙ מֶ֣לֶךְ יִשְׂרָאֵ֔ל שְׁנָתַ֖יִם לִפְנֵ֥י הָרָֽעַשׁ׃ 	single.component.prep.genitive	יום	JWM/	subs	True	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	qtl	חזה
1449942	Amos 1:1	Amos	cont	שְׁנָתַ֖יִם 	שׁנה	אֲשֶׁר֩ חָזָ֨ה עַל־יִשְׂרָאֵ֜ל בִּימֵ֣י׀ עֻזִּיָּ֣ה מֶֽלֶךְ־יְהוּדָ֗ה וּבִימֵ֞י יָרָבְעָ֤ם בֶּן־יֹואָשׁ֙ מֶ֣לֶךְ יִשְׂרָאֵ֔ל שְׁנָתַ֖יִם לִפְנֵ֥י הָרָֽעַשׁ׃ 	single.component.øanchor	שׁנה	CNH/	subs	False	False	False				False	False	True	False	False	True		False	False		False			False		VC	True	qtl	חזה
1449943	Amos 1:14	Amos	prep_ph	בְּיֹ֣ום מִלְחָמָ֔ה 	ב.יום.מלחמה	בִּתְרוּעָה֙ בְּיֹ֣ום מִלְחָמָ֔ה 	single.prep.genitive	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		WP	False		
1449944	Amos 1:14	Amos	prep_ph	בְּיֹ֥ום סוּפָֽה׃ 	ב.יום.סופה	בְּסַ֖עַר בְּיֹ֥ום סוּפָֽה׃ 	single.prep.genitive	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		WP	False		
1449945	Amos 2:10	Amos	numb_ph	אַרְבָּעִ֣ים שָׁנָ֔ה 	ארבע.שׁנה	וָאֹולֵ֨ךְ אֶתְכֶ֤ם בַּמִּדְבָּר֙ אַרְבָּעִ֣ים שָׁנָ֔ה 	single.øanchor.quantified.cardinal	שׁנה	CNH/	subs	False	False	False				False	False	True	False	False	True	אַרְבָּעִ֣ים 	True	False		False			False		VC	True	wyqtl	הלך
1449946	Amos 2:16	Amos	prep_ph	בַּיֹּום־הַה֖וּא 	ב.ה.יום.ה.הוא	וְאַמִּ֥יץ לִבֹּ֖ו בַּגִּבֹּורִ֑ים עָרֹ֛ום יָנ֥וּס בַּיֹּום־הַה֖וּא 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	הוא	far	False		VC	True	yqtl	נוס
1449947	Amos 4:4	Amos	prep_ph	לַבֹּ֨קֶר֙ 	ל.ה.בקר	וְהָבִ֤יאוּ לַבֹּ֨קֶר֙ זִבְחֵיכֶ֔ם 	single.prep.definite	בקר	BQR=/	subs	False	False	True	ל	ל	ל	False	False	False	False	True	False		False	False		False			False		VC	True	impv	בוא
1449948	Amos 4:4	Amos	prep_ph	לִשְׁלֹ֥שֶׁת יָמִ֖ים 	ל.שׁלשׁ.יום	לִשְׁלֹ֥שֶׁת יָמִ֖ים מַעְשְׂרֹֽתֵיכֶֽם׃ 	single.prep.øanchor.quantified.cardinal	יום	JWM/	subs	True	False	True	ל	ל	ל	False	False	True	False	False	True	שְׁלֹ֥שֶׁת 	True	False		False			False		WP	False		
1449949	Amos 4:7	Amos	prep_ph	בְּעֹ֨וד שְׁלֹשָׁ֤ה חֳדָשִׁים֙ 	ב.עוד.שׁלשׁ.חדשׁ	וְגַ֣ם אָנֹכִי֩ מָנַ֨עְתִּי מִכֶּ֜ם אֶת־הַגֶּ֗שֶׁם בְּעֹ֨וד שְׁלֹשָׁ֤ה חֳדָשִׁים֙ לַקָּצִ֔יר 	single.component.prep.geni_cardinal	עוד	<WD/	subs	False	False	True	ב	ב	ב	False	False	False	False	False	False		False	False		False			False		VC	True	qtl	מנע
1449949	Amos 4:7	Amos	prep_ph	לַקָּצִ֔יר 	ל.ה.קציר	וְגַ֣ם אָנֹכִי֩ מָנַ֨עְתִּי מִכֶּ֜ם אֶת־הַגֶּ֗שֶׁם בְּעֹ֨וד שְׁלֹשָׁ֤ה חֳדָשִׁים֙ לַקָּצִ֔יר 	single.component.prep.definite	קציר	QYJR/	subs	False	False	True	ל	ל	ל	False	False	False	False	True	False		False	False		False			False		VC	True	qtl	מנע
1449950	Amos 5:13	Amos	prep_ph	בָּעֵ֥ת הַהִ֖יא 	ב.ה.עת.ה.היא	לָכֵ֗ן הַמַּשְׂכִּ֛יל בָּעֵ֥ת הַהִ֖יא יִדֹּ֑ם 	single.prep.definite.def_apposition.demonstrative	עת	<T/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	היא	far	False		VC	True	yqtl	דמם
1449951	Amos 5:25	Amos	numb_ph	אַרְבָּעִ֥ים שָׁנָ֖ה 	ארבע.שׁנה	הַזְּבָחִ֨ים וּמִנְחָ֜ה הִֽגַּשְׁתֶּם־לִ֧י בַמִּדְבָּ֛ר אַרְבָּעִ֥ים שָׁנָ֖ה 	single.øanchor.quantified.cardinal	שׁנה	CNH/	subs	False	False	False				False	False	True	False	False	True	אַרְבָּעִ֥ים 	True	False		False			False		VC	True	qtl	נגשׁ
1449952	Amos 6:7	Amos	cont	עַתָּ֥ה 	עתה	עַתָּ֥ה יִגְל֖וּ בְּרֹ֣אשׁ גֹּלִ֑ים 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	גלה
1449953	Amos 7:1	Amos	prep_ph	בִּתְחִלַּ֖ת עֲלֹ֣ות הַלָּ֑קֶשׁ 	ב.תחלה.עלה.ה.לקשׁ	וְהִנֵּה֙ יֹוצֵ֣ר גֹּבַ֔י בִּתְחִלַּ֖ת 	single.prep.genitive	תחלה	TXLH/	subs	False	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	ptcp	יצר
1449954	Amos 7:1	Amos	prep_ph	אַחַ֖ר גִּזֵּ֥י הַמֶּֽלֶךְ׃ 	אחר.גז.ה.מלך	וְהִ֨נֵּה־לֶ֔קֶשׁ אַחַ֖ר גִּזֵּ֥י הַמֶּֽלֶךְ׃ 	single.prep.genitive	גז	GZ/	subs	True	False	True	אחר	אחר	אחר	False	False	False	True	False	False		False	False		False			False		NC	False		
1449955	Amos 7:8	Amos	cont	עֹ֖וד 	עוד	לֹֽא־אֹוסִ֥יף עֹ֖וד 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	יסף
1449956	Amos 7:13	Amos	cont	עֹ֖וד 	עוד	וּבֵֽית־אֵ֔ל לֹֽא־תֹוסִ֥יף עֹ֖וד 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	יסף
1449957	Amos 7:16	Amos	cont	עַתָּ֖ה 	עתה	וְעַתָּ֖ה 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		WP	False		
1449958	Amos 8:2	Amos	cont	עֹ֖וד 	עוד	לֹא־אֹוסִ֥יף עֹ֖וד 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	יסף
1449959	Amos 8:3	Amos	prep_ph	בַּיֹּ֣ום הַה֔וּא 	ב.ה.יום.ה.הוא	וְהֵילִ֜ילוּ שִׁירֹ֤ות הֵיכָל֙ בַּיֹּ֣ום הַה֔וּא 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	הוא	far	False		VC	True	qtl	ילל
1449960	Amos 8:7	Amos	prep_ph	לָנֶ֖צַח 	ל.נצח	אִם־אֶשְׁכַּ֥ח לָנֶ֖צַח כָּל־מַעֲשֵׂיהֶֽם׃ 	single.prep.bare.øanchor	נצח	NYX/	subs	False	False	True	ל	ל	ל	False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	שׁכח
1449961	Amos 8:9	Amos	prep_ph	בַּיֹּ֣ום הַה֗וּא 	ב.ה.יום.ה.הוא	וְהָיָ֣ה׀ בַּיֹּ֣ום הַה֗וּא 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	הוא	far	False		VC	True	wqtl	היה
1449962	Amos 8:9	Amos	prep_ph	בַּֽצָּהֳרָ֑יִם 	ב.ה.צהרים	וְהֵבֵאתִ֥י הַשֶּׁ֖מֶשׁ בַּֽצָּהֳרָ֑יִם 	single.prep.definite	צהרים	YHRJM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	True		False	False		False			False		VC	True	wqtl	בוא
1449963	Amos 8:9	Amos	prep_ph	בְּיֹ֥ום אֹֽור׃ 	ב.יום.אור	וְהַחֲשַׁכְתִּ֥י לָאָ֖רֶץ בְּיֹ֥ום אֹֽור׃ 	single.prep.genitive	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	wqtl	חשׁך
1449964	Amos 8:13	Amos	prep_ph	בַּיֹּ֨ום הַה֜וּא 	ב.ה.יום.ה.הוא	בַּיֹּ֨ום הַה֜וּא תִּ֠תְעַלַּפְנָה הַבְּתוּלֹ֧ת הַיָּפֹ֛ות וְהַבַּחוּרִ֖ים בַּצָּמָֽא׃ 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	הוא	far	False		VC	True	yqtl	עלף
1449965	Amos 8:14	Amos	cont	עֹֽוד׃ ס 	עוד	וְלֹא־יָק֥וּמוּ עֹֽוד׃ ס 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	קום
1449966	Amos 9:11	Amos	prep_ph	בַּיֹּ֣ום הַה֔וּא 	ב.ה.יום.ה.הוא	בַּיֹּ֣ום הַה֔וּא אָקִ֛ים אֶת־סֻכַּ֥ת דָּוִ֖יד 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	הוא	far	False		VC	True	yqtl	קום
1449967	Amos 9:15	Amos	cont	עֹ֗וד 	עוד	וְלֹ֨א יִנָּתְשׁ֜וּ עֹ֗וד מֵעַ֤ל אַדְמָתָם֙ 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	נתשׁ
1449968	Obad 1:8	Obadiah	prep_ph	בַּיֹּ֥ום הַה֖וּא 	ב.ה.יום.ה.הוא	הֲלֹ֛וא בַּיֹּ֥ום הַה֖וּא 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	הוא	far	False		NC	False		
1449969	Obad 1:10	Obadiah	prep_ph	לְעֹולָֽם׃ 	ל.עולם	וְנִכְרַ֖תָּ לְעֹולָֽם׃ 	single.prep.bare.øanchor	עולם	<WLM/	subs	False	False	True	ל	ל	ל	False	True	True	False	False	False		False	False		False			False		VC	True	wqtl	כרת
1449971	Obad 1:12	Obadiah	prep_ph	בְּיֹ֣ום אָבְדָ֑ם 	ב.יום.אבד	וְאַל־תִּשְׂמַ֥ח לִבְנֵֽי־יְהוּדָ֖ה בְּיֹ֣ום 	single.prep.genitive	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	yqtl	שׂמח
1449972	Obad 1:12	Obadiah	prep_ph	בְּיֹ֥ום צָרָֽה׃ 	ב.יום.צרה	וְאַל־תַּגְדֵּ֥ל פִּ֖יךָ בְּיֹ֥ום צָרָֽה׃ 	single.prep.genitive	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	yqtl	גדל
1449973	Obad 1:13	Obadiah	prep_ph	בְּיֹ֣ום אֵידָ֔ם 	ב.יום.איד	אַל־תָּבֹ֤וא בְשַֽׁעַר־עַמִּי֙ בְּיֹ֣ום אֵידָ֔ם 	single.prep.genitive	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	yqtl	בוא
1449974	Obad 1:13	Obadiah	prep_ph	בְּיֹ֣ום אֵידֹ֑ו 	ב.יום.איד	אַל־תֵּ֧רֶא גַם־אַתָּ֛ה בְּרָעָתֹ֖ו בְּיֹ֣ום אֵידֹ֑ו 	single.prep.genitive	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	yqtl	ראה
1449975	Obad 1:13	Obadiah	prep_ph	בְּיֹ֥ום אֵידֹֽו׃ 	ב.יום.איד	וְאַל־תִּשְׁלַ֥חְנָה בְחֵילֹ֖ו בְּיֹ֥ום אֵידֹֽו׃ 	single.prep.genitive	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	yqtl	שׁלח
1449976	Obad 1:14	Obadiah	prep_ph	בְּיֹ֥ום צָרָֽה׃ 	ב.יום.צרה	וְאַל־תַּסְגֵּ֥ר שְׂרִידָ֖יו בְּיֹ֥ום צָרָֽה׃ 	single.prep.genitive	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	yqtl	סגר
1449977	Obad 1:16	Obadiah	cont	תָּמִ֑יד 	תמיד	כִּ֗י יִשְׁתּ֥וּ כָֽל־הַגֹּויִ֖ם תָּמִ֑יד 	single.bare.øanchor	תמיד	TMJD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	שׁתה
1449978	Jonah 2:1	Jonah	numb_ph	שְׁלֹשָׁ֥ה יָמִ֖ים 	שׁלשׁ.יום	וַיְהִ֤י יֹונָה֙ בִּמְעֵ֣י הַדָּ֔ג שְׁלֹשָׁ֥ה יָמִ֖ים וּשְׁלֹשָׁ֥ה לֵילֹֽות׃ 	single.component.øanchor.quantified.cardinal	יום	JWM/	subs	True	False	False				False	False	True	False	False	True	שְׁלֹשָׁ֥ה 	True	False		False			False		VC	True	wyqtl	היה
1449978	Jonah 2:1	Jonah	numb_ph	שְׁלֹשָׁ֥ה לֵילֹֽות׃ 	שׁלשׁ.לילה	וַיְהִ֤י יֹונָה֙ בִּמְעֵ֣י הַדָּ֔ג שְׁלֹשָׁ֥ה יָמִ֖ים וּשְׁלֹשָׁ֥ה לֵילֹֽות׃ 	single.component.øanchor.quantified.cardinal	לילה	LJLH/	subs	True	False	False				False	False	True	False	False	True	שְׁלֹשָׁ֥ה 	True	False		False			False		VC	True	wyqtl	היה
1449979	Jonah 2:7	Jonah	prep_ph	לְעֹולָ֑ם 	ל.עולם	בְּרִחֶ֥יהָ בַעֲדִ֖י לְעֹולָ֑ם 	single.prep.bare.øanchor	עולם	<WLM/	subs	False	False	True	ל	ל	ל	False	True	True	False	False	False		False	False		False			False		NC	False		
1449980	Jonah 3:1	Jonah	ordn	שֵׁנִ֥ית 	שׁני	וַיְהִ֧י דְבַר־יְהוָ֛ה אֶל־יֹונָ֖ה שֵׁנִ֥ית 	single.bare.øanchor	שׁני	CNJ/	adjv	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	wyqtl	היה
1449981	Jonah 4:3	Jonah	cont	עַתָּ֣ה 	עתה	וְעַתָּ֣ה 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		WP	False		
